n:1 mse_avg:10.48 mse_y:12.63 mse_u:5.40 mse_v:6.94 psnr_avg:37.93 psnr_y:37.12 psnr_u:40.81 psnr_v:39.72 
n:2556 mse_avg:160.04 mse_y:224.54 mse_u:19.28 mse_v:42.79 psnr_avg:26.09 psnr_y:24.62 psnr_u:35.28 psnr_v:31.82 
n:2557 mse_avg:156.82 mse_y:219.84 mse_u:18.98 mse_v:42.62 psnr_avg:26.18 psnr_y:24.71 psnr_u:35.35 psnr_v:31.83 
n:2558 mse_avg:154.99 mse_y:216.83 mse_u:19.38 mse_v:43.24 psnr_avg:26.23 psnr_y:24.77 psnr_u:35.26 psnr_v:31.77 
n:2559 mse_avg:155.68 mse_y:217.74 mse_u:19.38 mse_v:43.77 psnr_avg:26.21 psnr_y:24.75 psnr_u:35.26 psnr_v:31.72 
n:2560 mse_avg:168.14 mse_y:236.63 mse_u:18.93 mse_v:43.37 psnr_avg:25.87 psnr_y:24.39 psnr_u:35.36 psnr_v:31.76 
n:2561 mse_avg:164.00 mse_y:229.89 mse_u:19.89 mse_v:44.57 psnr_avg:25.98 psnr_y:24.52 psnr_u:35.15 psnr_v:31.64 
n:2562 mse_avg:231.89 mse_y:331.09 mse_u:19.93 mse_v:47.07 psnr_avg:24.48 psnr_y:22.93 psnr_u:35.14 psnr_v:31.40 
n:2563 mse_avg:224.49 mse_y:320.49 mse_u:19.30 mse_v:45.71 psnr_avg:24.62 psnr_y:23.07 psnr_u:35.27 psnr_v:31.53 
n:2564 mse_avg:156.29 mse_y:218.09 mse_u:19.69 mse_v:45.70 psnr_avg:26.19 psnr_y:24.74 psnr_u:35.19 psnr_v:31.53 
n:2565 mse_avg:208.47 mse_y:296.33 mse_u:19.67 mse_v:45.81 psnr_avg:24.94 psnr_y:23.41 psnr_u:35.19 psnr_v:31.52 
n:2566 mse_avg:146.33 mse_y:203.53 mse_u:19.34 mse_v:44.51 psnr_avg:26.48 psnr_y:25.04 psnr_u:35.27 psnr_v:31.65 
n:2567 mse_avg:145.56 mse_y:202.24 mse_u:19.75 mse_v:44.66 psnr_avg:26.50 psnr_y:25.07 psnr_u:35.18 psnr_v:31.63 
n:2568 mse_avg:222.13 mse_y:316.46 mse_u:20.20 mse_v:46.76 psnr_avg:24.66 psnr_y:23.13 psnr_u:35.08 psnr_v:31.43 
n:2569 mse_avg:147.24 mse_y:204.63 mse_u:20.29 mse_v:44.65 psnr_avg:26.45 psnr_y:25.02 psnr_u:35.06 psnr_v:31.63 
n:2570 mse_avg:149.58 mse_y:208.15 mse_u:20.14 mse_v:44.74 psnr_avg:26.38 psnr_y:24.95 psnr_u:35.09 psnr_v:31.62 
n:2571 mse_avg:214.36 mse_y:305.03 mse_u:20.31 mse_v:45.76 psnr_avg:24.82 psnr_y:23.29 psnr_u:35.05 psnr_v:31.53 
n:2572 mse_avg:152.19 mse_y:211.70 mse_u:20.53 mse_v:45.81 psnr_avg:26.31 psnr_y:24.87 psnr_u:35.01 psnr_v:31.52 
n:2573 mse_avg:192.59 mse_y:272.16 mse_u:20.39 mse_v:46.48 psnr_avg:25.28 psnr_y:23.78 psnr_u:35.04 psnr_v:31.46 
n:2574 mse_avg:175.48 mse_y:246.42 mse_u:20.96 mse_v:46.25 psnr_avg:25.69 psnr_y:24.21 psnr_u:34.92 psnr_v:31.48 
n:2575 mse_avg:147.71 mse_y:204.98 mse_u:21.00 mse_v:45.34 psnr_avg:26.44 psnr_y:25.01 psnr_u:34.91 psnr_v:31.57 
n:2576 mse_avg:196.41 mse_y:277.32 mse_u:21.35 mse_v:47.86 psnr_avg:25.20 psnr_y:23.70 psnr_u:34.84 psnr_v:31.33 
n:2577 mse_avg:147.78 mse_y:204.76 mse_u:21.72 mse_v:45.91 psnr_avg:26.43 psnr_y:25.02 psnr_u:34.76 psnr_v:31.51 
n:2578 mse_avg:147.23 mse_y:203.46 mse_u:22.32 mse_v:47.26 psnr_avg:26.45 psnr_y:25.05 psnr_u:34.64 psnr_v:31.39 
n:2579 mse_avg:160.97 mse_y:223.83 mse_u:22.45 mse_v:48.05 psnr_avg:26.06 psnr_y:24.63 psnr_u:34.62 psnr_v:31.31 
n:2580 mse_avg:147.28 mse_y:203.00 mse_u:23.00 mse_v:48.67 psnr_avg:26.45 psnr_y:25.06 psnr_u:34.51 psnr_v:31.26 
n:2581 mse_avg:148.54 mse_y:205.28 mse_u:22.95 mse_v:47.19 psnr_avg:26.41 psnr_y:25.01 psnr_u:34.52 psnr_v:31.39 
n:2582 mse_avg:187.78 mse_y:263.65 mse_u:23.16 mse_v:48.93 psnr_avg:25.39 psnr_y:23.92 psnr_u:34.48 psnr_v:31.23 
n:2583 mse_avg:152.94 mse_y:211.69 mse_u:23.52 mse_v:47.37 psnr_avg:26.29 psnr_y:24.87 psnr_u:34.42 psnr_v:31.38 
n:2584 mse_avg:217.93 mse_y:307.81 mse_u:24.08 mse_v:52.23 psnr_avg:24.75 psnr_y:23.25 psnr_u:34.31 psnr_v:30.95 
n:2585 mse_avg:152.65 mse_y:210.76 mse_u:23.75 mse_v:49.07 psnr_avg:26.29 psnr_y:24.89 psnr_u:34.37 psnr_v:31.22 
n:2586 mse_avg:149.80 mse_y:206.84 mse_u:23.31 mse_v:48.13 psnr_avg:26.38 psnr_y:24.97 psnr_u:34.46 psnr_v:31.31 
n:2587 mse_avg:167.87 mse_y:233.62 mse_u:22.99 mse_v:49.73 psnr_avg:25.88 psnr_y:24.45 psnr_u:34.52 psnr_v:31.16 
n:2588 mse_avg:149.99 mse_y:206.80 mse_u:23.18 mse_v:49.55 psnr_avg:26.37 psnr_y:24.98 psnr_u:34.48 psnr_v:31.18 
n:2589 mse_avg:145.45 mse_y:200.43 mse_u:22.48 mse_v:48.50 psnr_avg:26.50 psnr_y:25.11 psnr_u:34.61 psnr_v:31.27 
n:2590 mse_avg:175.53 mse_y:245.09 mse_u:22.28 mse_v:50.52 psnr_avg:25.69 psnr_y:24.24 psnr_u:34.65 psnr_v:31.10 
n:2591 mse_avg:148.07 mse_y:204.42 mse_u:22.22 mse_v:48.48 psnr_avg:26.43 psnr_y:25.03 psnr_u:34.66 psnr_v:31.27 
n:2592 mse_avg:180.10 mse_y:251.86 mse_u:22.59 mse_v:50.57 psnr_avg:25.58 psnr_y:24.12 psnr_u:34.59 psnr_v:31.09 
n:2593 mse_avg:154.84 mse_y:214.07 mse_u:22.34 mse_v:50.47 psnr_avg:26.23 psnr_y:24.83 psnr_u:34.64 psnr_v:31.10 
n:2594 mse_avg:166.31 mse_y:230.87 mse_u:22.74 mse_v:51.67 psnr_avg:25.92 psnr_y:24.50 psnr_u:34.56 psnr_v:31.00 
n:2595 mse_avg:249.23 mse_y:355.12 mse_u:22.93 mse_v:51.97 psnr_avg:24.16 psnr_y:22.63 psnr_u:34.53 psnr_v:30.97 
n:2596 mse_avg:147.74 mse_y:203.08 mse_u:23.31 mse_v:50.82 psnr_avg:26.44 psnr_y:25.05 psnr_u:34.46 psnr_v:31.07 
n:2597 mse_avg:147.39 mse_y:202.40 mse_u:23.38 mse_v:51.38 psnr_avg:26.45 psnr_y:25.07 psnr_u:34.44 psnr_v:31.02 
n:2598 mse_avg:296.83 mse_y:426.12 mse_u:23.61 mse_v:52.86 psnr_avg:23.41 psnr_y:21.84 psnr_u:34.40 psnr_v:30.90 
n:2599 mse_avg:144.87 mse_y:198.67 mse_u:23.29 mse_v:51.25 psnr_avg:26.52 psnr_y:25.15 psnr_u:34.46 psnr_v:31.03 
n:2600 mse_avg:149.06 mse_y:204.64 mse_u:23.74 mse_v:52.07 psnr_avg:26.40 psnr_y:25.02 psnr_u:34.38 psnr_v:30.97 
n:2601 mse_avg:300.92 mse_y:432.09 mse_u:23.54 mse_v:53.62 psnr_avg:23.35 psnr_y:21.78 psnr_u:34.41 psnr_v:30.84 
n:2602 mse_avg:145.67 mse_y:200.00 mse_u:22.88 mse_v:51.14 psnr_avg:26.50 psnr_y:25.12 psnr_u:34.54 psnr_v:31.04 
n:2603 mse_avg:308.26 mse_y:443.48 mse_u:23.12 mse_v:52.51 psnr_avg:23.24 psnr_y:21.66 psnr_u:34.49 psnr_v:30.93 
n:2604 mse_avg:301.00 mse_y:431.88 mse_u:23.35 mse_v:55.12 psnr_avg:23.35 psnr_y:21.78 psnr_u:34.45 psnr_v:30.72 
n:2605 mse_avg:148.34 mse_y:203.81 mse_u:23.05 mse_v:51.77 psnr_avg:26.42 psnr_y:25.04 psnr_u:34.50 psnr_v:30.99 
n:2606 mse_avg:264.57 mse_y:377.89 mse_u:23.06 mse_v:52.82 psnr_avg:23.91 psnr_y:22.36 psnr_u:34.50 psnr_v:30.90 
n:2607 mse_avg:148.55 mse_y:204.09 mse_u:23.30 mse_v:51.67 psnr_avg:26.41 psnr_y:25.03 psnr_u:34.46 psnr_v:31.00 
n:2608 mse_avg:152.15 mse_y:209.41 mse_u:23.37 mse_v:51.88 psnr_avg:26.31 psnr_y:24.92 psnr_u:34.45 psnr_v:30.98 
n:2609 mse_avg:250.61 mse_y:357.10 mse_u:23.25 mse_v:52.00 psnr_avg:24.14 psnr_y:22.60 psnr_u:34.47 psnr_v:30.97 
n:2610 mse_avg:143.73 mse_y:197.10 mse_u:23.52 mse_v:50.49 psnr_avg:26.56 psnr_y:25.18 psnr_u:34.42 psnr_v:31.10 
n:2611 mse_avg:145.68 mse_y:199.76 mse_u:24.01 mse_v:51.00 psnr_avg:26.50 psnr_y:25.13 psnr_u:34.33 psnr_v:31.06 
n:2612 mse_avg:277.71 mse_y:397.29 mse_u:24.49 mse_v:52.64 psnr_avg:23.69 psnr_y:22.14 psnr_u:34.24 psnr_v:30.92 
n:2613 mse_avg:145.33 mse_y:199.51 mse_u:23.97 mse_v:49.96 psnr_avg:26.51 psnr_y:25.13 psnr_u:34.33 psnr_v:31.14 
n:2614 mse_avg:261.60 mse_y:373.15 mse_u:24.18 mse_v:52.82 psnr_avg:23.95 psnr_y:22.41 psnr_u:34.30 psnr_v:30.90 
n:2615 mse_avg:268.31 mse_y:382.98 mse_u:24.35 mse_v:53.57 psnr_avg:23.84 psnr_y:22.30 psnr_u:34.27 psnr_v:30.84 
n:2616 mse_avg:152.01 mse_y:209.41 mse_u:23.89 mse_v:50.53 psnr_avg:26.31 psnr_y:24.92 psnr_u:34.35 psnr_v:31.10 
n:2617 mse_avg:259.01 mse_y:369.03 mse_u:23.95 mse_v:54.03 psnr_avg:24.00 psnr_y:22.46 psnr_u:34.34 psnr_v:30.80 
n:2618 mse_avg:156.08 mse_y:215.46 mse_u:23.62 mse_v:51.02 psnr_avg:26.20 psnr_y:24.80 psnr_u:34.40 psnr_v:31.05 
n:2619 mse_avg:155.07 mse_y:214.00 mse_u:23.41 mse_v:51.03 psnr_avg:26.23 psnr_y:24.83 psnr_u:34.44 psnr_v:31.05 
n:2620 mse_avg:176.87 mse_y:245.94 mse_u:23.56 mse_v:53.90 psnr_avg:25.65 psnr_y:24.22 psnr_u:34.41 psnr_v:30.81 
n:2621 mse_avg:177.42 mse_y:247.63 mse_u:23.44 mse_v:50.53 psnr_avg:25.64 psnr_y:24.19 psnr_u:34.43 psnr_v:31.10 
n:2622 mse_avg:180.59 mse_y:252.55 mse_u:23.22 mse_v:50.14 psnr_avg:25.56 psnr_y:24.11 psnr_u:34.47 psnr_v:31.13 
n:2623 mse_avg:210.43 mse_y:296.66 mse_u:23.78 mse_v:52.14 psnr_avg:24.90 psnr_y:23.41 psnr_u:34.37 psnr_v:30.96 
n:2624 mse_avg:148.80 mse_y:204.74 mse_u:23.36 mse_v:50.47 psnr_avg:26.40 psnr_y:25.02 psnr_u:34.45 psnr_v:31.10 
n:2625 mse_avg:206.91 mse_y:291.48 mse_u:23.63 mse_v:51.90 psnr_avg:24.97 psnr_y:23.48 psnr_u:34.40 psnr_v:30.98 
n:2626 mse_avg:154.08 mse_y:212.07 mse_u:24.25 mse_v:51.95 psnr_avg:26.25 psnr_y:24.87 psnr_u:34.28 psnr_v:30.97 
n:2627 mse_avg:152.59 mse_y:210.22 mse_u:23.66 mse_v:50.99 psnr_avg:26.30 psnr_y:24.90 psnr_u:34.39 psnr_v:31.06 
n:2628 mse_avg:216.34 mse_y:305.41 mse_u:23.90 mse_v:52.50 psnr_avg:24.78 psnr_y:23.28 psnr_u:34.35 psnr_v:30.93 
n:2629 mse_avg:151.71 mse_y:208.65 mse_u:23.85 mse_v:51.81 psnr_avg:26.32 psnr_y:24.94 psnr_u:34.36 psnr_v:30.99 
n:2630 mse_avg:156.22 mse_y:215.06 mse_u:24.31 mse_v:52.80 psnr_avg:26.19 psnr_y:24.81 psnr_u:34.27 psnr_v:30.90 
n:2631 mse_avg:200.81 mse_y:281.48 mse_u:24.41 mse_v:54.53 psnr_avg:25.10 psnr_y:23.64 psnr_u:34.26 psnr_v:30.76 
n:2632 mse_avg:157.50 mse_y:216.99 mse_u:24.39 mse_v:52.62 psnr_avg:26.16 psnr_y:24.77 psnr_u:34.26 psnr_v:30.92 
n:2633 mse_avg:186.81 mse_y:260.50 mse_u:24.70 mse_v:54.16 psnr_avg:25.42 psnr_y:23.97 psnr_u:34.20 psnr_v:30.79 
n:2634 mse_avg:215.18 mse_y:302.78 mse_u:24.72 mse_v:55.24 psnr_avg:24.80 psnr_y:23.32 psnr_u:34.20 psnr_v:30.71 
n:2635 mse_avg:157.82 mse_y:217.47 mse_u:24.57 mse_v:52.46 psnr_avg:26.15 psnr_y:24.76 psnr_u:34.23 psnr_v:30.93 
n:2636 mse_avg:216.27 mse_y:304.67 mse_u:24.90 mse_v:54.01 psnr_avg:24.78 psnr_y:23.29 psnr_u:34.17 psnr_v:30.81 
n:2637 mse_avg:158.70 mse_y:218.77 mse_u:24.90 mse_v:52.22 psnr_avg:26.13 psnr_y:24.73 psnr_u:34.17 psnr_v:30.95 
n:2638 mse_avg:158.85 mse_y:218.88 mse_u:25.09 mse_v:52.50 psnr_avg:26.12 psnr_y:24.73 psnr_u:34.14 psnr_v:30.93 
n:2639 mse_avg:191.81 mse_y:268.02 mse_u:25.28 mse_v:53.46 psnr_avg:25.30 psnr_y:23.85 psnr_u:34.10 psnr_v:30.85 
n:2640 mse_avg:163.46 mse_y:225.56 mse_u:25.56 mse_v:53.01 psnr_avg:26.00 psnr_y:24.60 psnr_u:34.06 psnr_v:30.89 
n:2641 mse_avg:161.19 mse_y:222.19 mse_u:25.64 mse_v:52.75 psnr_avg:26.06 psnr_y:24.66 psnr_u:34.04 psnr_v:30.91 
n:2642 mse_avg:188.42 mse_y:262.68 mse_u:25.78 mse_v:54.02 psnr_avg:25.38 psnr_y:23.94 psnr_u:34.02 psnr_v:30.81 
n:2643 mse_avg:155.86 mse_y:213.97 mse_u:25.72 mse_v:53.56 psnr_avg:26.20 psnr_y:24.83 psnr_u:34.03 psnr_v:30.84 
n:2644 mse_avg:202.60 mse_y:283.79 mse_u:25.82 mse_v:54.58 psnr_avg:25.06 psnr_y:23.60 psnr_u:34.01 psnr_v:30.76 
n:2645 mse_avg:197.47 mse_y:275.89 mse_u:25.97 mse_v:55.28 psnr_avg:25.18 psnr_y:23.72 psnr_u:33.99 psnr_v:30.70 
n:2646 mse_avg:157.90 mse_y:216.28 mse_u:26.26 mse_v:55.98 psnr_avg:26.15 psnr_y:24.78 psnr_u:33.94 psnr_v:30.65 
n:2647 mse_avg:207.39 mse_y:290.24 mse_u:26.52 mse_v:56.86 psnr_avg:24.96 psnr_y:23.50 psnr_u:33.90 psnr_v:30.58 
n:2648 mse_avg:157.97 mse_y:216.40 mse_u:26.18 mse_v:56.03 psnr_avg:26.15 psnr_y:24.78 psnr_u:33.95 psnr_v:30.65 
n:2649 mse_avg:151.94 mse_y:207.73 mse_u:25.75 mse_v:54.98 psnr_avg:26.31 psnr_y:24.96 psnr_u:34.02 psnr_v:30.73 
n:2650 mse_avg:217.83 mse_y:306.25 mse_u:25.94 mse_v:56.06 psnr_avg:24.75 psnr_y:23.27 psnr_u:33.99 psnr_v:30.64 
n:2651 mse_avg:152.03 mse_y:207.82 mse_u:25.98 mse_v:54.90 psnr_avg:26.31 psnr_y:24.95 psnr_u:33.99 psnr_v:30.74 
n:2652 mse_avg:203.38 mse_y:284.39 mse_u:26.14 mse_v:56.62 psnr_avg:25.05 psnr_y:23.59 psnr_u:33.96 psnr_v:30.60 
n:2653 mse_avg:208.81 mse_y:292.33 mse_u:26.40 mse_v:57.15 psnr_avg:24.93 psnr_y:23.47 psnr_u:33.91 psnr_v:30.56 
n:2654 mse_avg:154.75 mse_y:211.55 mse_u:26.24 mse_v:56.07 psnr_avg:26.23 psnr_y:24.88 psnr_u:33.94 psnr_v:30.64 
n:2655 mse_avg:201.51 mse_y:281.50 mse_u:26.11 mse_v:56.93 psnr_avg:25.09 psnr_y:23.64 psnr_u:33.96 psnr_v:30.58 
n:2656 mse_avg:154.21 mse_y:210.98 mse_u:25.70 mse_v:55.62 psnr_avg:26.25 psnr_y:24.89 psnr_u:34.03 psnr_v:30.68 
n:2657 mse_avg:156.85 mse_y:214.86 mse_u:25.83 mse_v:55.84 psnr_avg:26.18 psnr_y:24.81 psnr_u:34.01 psnr_v:30.66 
n:2658 mse_avg:192.58 mse_y:268.00 mse_u:26.13 mse_v:57.38 psnr_avg:25.28 psnr_y:23.85 psnr_u:33.96 psnr_v:30.54 
n:2659 mse_avg:150.47 mse_y:205.27 mse_u:25.92 mse_v:55.83 psnr_avg:26.36 psnr_y:25.01 psnr_u:33.99 psnr_v:30.66 
n:2660 mse_avg:148.95 mse_y:203.18 mse_u:25.66 mse_v:55.31 psnr_avg:26.40 psnr_y:25.05 psnr_u:34.04 psnr_v:30.70 
n:2661 mse_avg:206.04 mse_y:288.55 mse_u:26.05 mse_v:56.00 psnr_avg:24.99 psnr_y:23.53 psnr_u:33.97 psnr_v:30.65 
n:2662 mse_avg:153.71 mse_y:210.23 mse_u:25.84 mse_v:55.50 psnr_avg:26.26 psnr_y:24.90 psnr_u:34.01 psnr_v:30.69 
n:2663 mse_avg:176.25 mse_y:243.61 mse_u:25.88 mse_v:57.20 psnr_avg:25.67 psnr_y:24.26 psnr_u:34.00 psnr_v:30.56 
n:2664 mse_avg:168.35 mse_y:232.12 mse_u:25.64 mse_v:55.96 psnr_avg:25.87 psnr_y:24.47 psnr_u:34.04 psnr_v:30.65 
n:2665 mse_avg:155.01 mse_y:211.96 mse_u:25.81 mse_v:56.40 psnr_avg:26.23 psnr_y:24.87 psnr_u:34.01 psnr_v:30.62 
n:2666 mse_avg:177.42 mse_y:245.44 mse_u:25.95 mse_v:56.81 psnr_avg:25.64 psnr_y:24.23 psnr_u:33.99 psnr_v:30.59 
n:2667 mse_avg:150.16 mse_y:204.35 mse_u:26.17 mse_v:57.37 psnr_avg:26.37 psnr_y:25.03 psnr_u:33.95 psnr_v:30.54 
n:2668 mse_avg:146.95 mse_y:199.62 mse_u:26.13 mse_v:57.08 psnr_avg:26.46 psnr_y:25.13 psnr_u:33.96 psnr_v:30.57 
n:2669 mse_avg:177.40 mse_y:245.16 mse_u:26.12 mse_v:57.67 psnr_avg:25.64 psnr_y:24.24 psnr_u:33.96 psnr_v:30.52 
n:2670 mse_avg:149.93 mse_y:203.97 mse_u:25.84 mse_v:57.87 psnr_avg:26.37 psnr_y:25.04 psnr_u:34.01 psnr_v:30.51 
n:2671 mse_avg:151.85 mse_y:206.80 mse_u:26.22 mse_v:57.69 psnr_avg:26.32 psnr_y:24.98 psnr_u:33.94 psnr_v:30.52 
n:2672 mse_avg:196.27 mse_y:272.90 mse_u:26.62 mse_v:59.43 psnr_avg:25.20 psnr_y:23.77 psnr_u:33.88 psnr_v:30.39 
n:2673 mse_avg:153.04 mse_y:208.71 mse_u:26.28 mse_v:57.11 psnr_avg:26.28 psnr_y:24.94 psnr_u:33.93 psnr_v:30.56 
n:2674 mse_avg:205.08 mse_y:286.50 mse_u:26.50 mse_v:58.00 psnr_avg:25.01 psnr_y:23.56 psnr_u:33.90 psnr_v:30.50 
n:2675 mse_avg:208.04 mse_y:290.88 mse_u:26.58 mse_v:58.13 psnr_avg:24.95 psnr_y:23.49 psnr_u:33.89 psnr_v:30.49 
n:2676 mse_avg:153.84 mse_y:210.25 mse_u:26.12 mse_v:55.89 psnr_avg:26.26 psnr_y:24.90 psnr_u:33.96 psnr_v:30.66 
n:2677 mse_avg:172.46 mse_y:238.27 mse_u:26.00 mse_v:55.70 psnr_avg:25.76 psnr_y:24.36 psnr_u:33.98 psnr_v:30.67 
n:2678 mse_avg:155.16 mse_y:212.38 mse_u:26.34 mse_v:55.13 psnr_avg:26.22 psnr_y:24.86 psnr_u:33.92 psnr_v:30.72 
n:2679 mse_avg:149.51 mse_y:204.13 mse_u:26.16 mse_v:54.39 psnr_avg:26.38 psnr_y:25.03 psnr_u:33.95 psnr_v:30.78 
n:2680 mse_avg:150.77 mse_y:206.03 mse_u:26.04 mse_v:54.43 psnr_avg:26.35 psnr_y:24.99 psnr_u:33.97 psnr_v:30.77 
n:2681 mse_avg:152.81 mse_y:208.65 mse_u:26.44 mse_v:55.79 psnr_avg:26.29 psnr_y:24.94 psnr_u:33.91 psnr_v:30.67 
n:2682 mse_avg:165.16 mse_y:227.01 mse_u:26.63 mse_v:56.30 psnr_avg:25.95 psnr_y:24.57 psnr_u:33.88 psnr_v:30.63 
n:2683 mse_avg:265.17 mse_y:377.18 mse_u:26.67 mse_v:55.60 psnr_avg:23.90 psnr_y:22.37 psnr_u:33.87 psnr_v:30.68 
n:2684 mse_avg:170.21 mse_y:235.04 mse_u:26.60 mse_v:54.48 psnr_avg:25.82 psnr_y:24.42 psnr_u:33.88 psnr_v:30.77 
n:2685 mse_avg:335.49 mse_y:481.67 mse_u:27.41 mse_v:58.86 psnr_avg:22.87 psnr_y:21.30 psnr_u:33.75 psnr_v:30.43 
n:2686 mse_avg:152.01 mse_y:207.67 mse_u:27.49 mse_v:53.88 psnr_avg:26.31 psnr_y:24.96 psnr_u:33.74 psnr_v:30.82 
n:2687 mse_avg:147.75 mse_y:201.27 mse_u:27.53 mse_v:53.92 psnr_avg:26.44 psnr_y:25.09 psnr_u:33.73 psnr_v:30.81 
n:2688 mse_avg:343.82 mse_y:493.91 mse_u:28.03 mse_v:59.29 psnr_avg:22.77 psnr_y:21.19 psnr_u:33.66 psnr_v:30.40 
n:2689 mse_avg:145.54 mse_y:198.16 mse_u:27.24 mse_v:53.37 psnr_avg:26.50 psnr_y:25.16 psnr_u:33.78 psnr_v:30.86 
n:2690 mse_avg:149.85 mse_y:204.34 mse_u:27.58 mse_v:54.16 psnr_avg:26.37 psnr_y:25.03 psnr_u:33.72 psnr_v:30.79 
n:2691 mse_avg:341.59 mse_y:491.06 mse_u:27.47 mse_v:57.85 psnr_avg:22.80 psnr_y:21.22 psnr_u:33.74 psnr_v:30.51 
n:2692 mse_avg:154.29 mse_y:211.48 mse_u:26.83 mse_v:52.97 psnr_avg:26.25 psnr_y:24.88 psnr_u:33.84 psnr_v:30.89 
n:2693 mse_avg:329.12 mse_y:472.69 mse_u:27.23 mse_v:56.73 psnr_avg:22.96 psnr_y:21.39 psnr_u:33.78 psnr_v:30.59 
n:2694 mse_avg:325.87 mse_y:467.80 mse_u:27.56 mse_v:56.49 psnr_avg:23.00 psnr_y:21.43 psnr_u:33.73 psnr_v:30.61 
n:2695 mse_avg:155.29 mse_y:213.32 mse_u:26.98 mse_v:51.46 psnr_avg:26.22 psnr_y:24.84 psnr_u:33.82 psnr_v:31.02 
n:2696 mse_avg:324.77 mse_y:466.06 mse_u:27.94 mse_v:56.45 psnr_avg:23.02 psnr_y:21.45 psnr_u:33.67 psnr_v:30.61 
n:2697 mse_avg:154.55 mse_y:212.24 mse_u:26.90 mse_v:51.43 psnr_avg:26.24 psnr_y:24.86 psnr_u:33.83 psnr_v:31.02 
n:2698 mse_avg:154.83 mse_y:212.47 mse_u:27.09 mse_v:52.04 psnr_avg:26.23 psnr_y:24.86 psnr_u:33.80 psnr_v:30.97 
n:2699 mse_avg:269.47 mse_y:383.64 mse_u:27.82 mse_v:54.46 psnr_avg:23.83 psnr_y:22.29 psnr_u:33.69 psnr_v:30.77 
n:2700 mse_avg:149.31 mse_y:204.53 mse_u:26.96 mse_v:50.75 psnr_avg:26.39 psnr_y:25.02 psnr_u:33.82 psnr_v:31.08 
n:2701 mse_avg:148.28 mse_y:203.02 mse_u:27.30 mse_v:50.29 psnr_avg:26.42 psnr_y:25.06 psnr_u:33.77 psnr_v:31.12 
n:2702 mse_avg:245.23 mse_y:347.76 mse_u:27.66 mse_v:52.65 psnr_avg:24.24 psnr_y:22.72 psnr_u:33.71 psnr_v:30.92 
n:2703 mse_avg:152.05 mse_y:208.82 mse_u:27.18 mse_v:49.82 psnr_avg:26.31 psnr_y:24.93 psnr_u:33.79 psnr_v:31.16 
n:2704 mse_avg:247.41 mse_y:351.01 mse_u:27.65 mse_v:52.77 psnr_avg:24.20 psnr_y:22.68 psnr_u:33.71 psnr_v:30.91 
n:2705 mse_avg:254.88 mse_y:362.17 mse_u:27.92 mse_v:52.70 psnr_avg:24.07 psnr_y:22.54 psnr_u:33.67 psnr_v:30.91 
n:2706 mse_avg:158.54 mse_y:218.24 mse_u:27.66 mse_v:50.63 psnr_avg:26.13 psnr_y:24.74 psnr_u:33.71 psnr_v:31.09 
n:2707 mse_avg:182.46 mse_y:254.08 mse_u:27.92 mse_v:50.53 psnr_avg:25.52 psnr_y:24.08 psnr_u:33.67 psnr_v:31.10 
n:2708 mse_avg:172.52 mse_y:238.58 mse_u:28.28 mse_v:52.55 psnr_avg:25.76 psnr_y:24.35 psnr_u:33.62 psnr_v:30.92 
n:2709 mse_avg:164.97 mse_y:227.73 mse_u:28.01 mse_v:50.86 psnr_avg:25.96 psnr_y:24.56 psnr_u:33.66 psnr_v:31.07 
n:2710 mse_avg:238.28 mse_y:337.03 mse_u:28.09 mse_v:53.44 psnr_avg:24.36 psnr_y:22.85 psnr_u:33.65 psnr_v:30.85 
n:2711 mse_avg:160.36 mse_y:220.88 mse_u:27.67 mse_v:50.98 psnr_avg:26.08 psnr_y:24.69 psnr_u:33.71 psnr_v:31.06 
n:2712 mse_avg:214.68 mse_y:302.03 mse_u:27.25 mse_v:52.73 psnr_avg:24.81 psnr_y:23.33 psnr_u:33.78 psnr_v:30.91 
n:2713 mse_avg:215.01 mse_y:302.80 mse_u:26.78 mse_v:52.07 psnr_avg:24.81 psnr_y:23.32 psnr_u:33.85 psnr_v:30.96 
n:2714 mse_avg:160.87 mse_y:221.99 mse_u:26.76 mse_v:50.51 psnr_avg:26.07 psnr_y:24.67 psnr_u:33.86 psnr_v:31.10 
n:2715 mse_avg:231.22 mse_y:326.86 mse_u:26.76 mse_v:53.13 psnr_avg:24.49 psnr_y:22.99 psnr_u:33.86 psnr_v:30.88 
n:2716 mse_avg:155.97 mse_y:214.39 mse_u:27.17 mse_v:51.07 psnr_avg:26.20 psnr_y:24.82 psnr_u:33.79 psnr_v:31.05 
n:2717 mse_avg:155.88 mse_y:214.41 mse_u:27.03 mse_v:50.61 psnr_avg:26.20 psnr_y:24.82 psnr_u:33.81 psnr_v:31.09 
n:2718 mse_avg:198.05 mse_y:277.40 mse_u:26.87 mse_v:51.81 psnr_avg:25.16 psnr_y:23.70 psnr_u:33.84 psnr_v:30.99 
n:2719 mse_avg:156.41 mse_y:215.53 mse_u:26.97 mse_v:49.39 psnr_avg:26.19 psnr_y:24.80 psnr_u:33.82 psnr_v:31.19 
n:2720 mse_avg:157.97 mse_y:217.75 mse_u:27.28 mse_v:49.56 psnr_avg:26.15 psnr_y:24.75 psnr_u:33.77 psnr_v:31.18 
